gene_id,gene_name
ENSG00000171517.6,LPAR3
ENSG00000171522.6,PTGER4
ENSG00000171530.15,TBCA
ENSG00000171532.5,NEUROD2
ENSG00000171533.11,MAP6
ENSG00000171540.8,OTP
ENSG00000171551.12,ECEL1
ENSG00000171552.14,BCL2L1
ENSG00000171557.17,FGG
ENSG00000171560.16,FGA
ENSG00000171561.4,OR2AT4
ENSG00000171564.12,FGB
ENSG00000171566.12,PLRG1
ENSG00000171570.11,RAB4B-EGLN2
ENSG00000171574.18,ZNF584
ENSG00000171587.15,DSCAM
ENSG00000171595.14,DNAI2
ENSG00000171596.7,NMUR1
ENSG00000171603.18,CLSTN1
ENSG00000171604.12,CXXC5
ENSG00000171606.18,ZNF274
ENSG00000171608.16,PIK3CD
ENSG00000171611.10,PTCRA
ENSG00000171612.7,SLC25A33
ENSG00000171617.14,ENC1
ENSG00000171621.14,SPSB1
ENSG00000171631.15,P2RY6
ENSG00000171634.18,BPTF
ENSG00000171643.14,S100Z
ENSG00000171649.12,ZIK1
ENSG00000171657.6,GPR82
ENSG00000171659.15,GPR34
ENSG00000171680.23,PLEKHG5
ENSG00000171681.12,ATF7IP
ENSG00000171695.10,LKAAEAR1
ENSG00000171700.14,RGS19
ENSG00000171703.17,TCEA2
ENSG00000171711.3,DEFB4A
ENSG00000171714.12,ANO5
ENSG00000171720.10,HDAC3
ENSG00000171722.13,SPATA46
ENSG00000171723.16,GPHN
ENSG00000171724.3,VAT1L
ENSG00000171729.14,TMEM51
ENSG00000171735.19,CAMTA1
ENSG00000171747.9,LGALS4
ENSG00000171757.17,LRRC34
ENSG00000171759.10,PAH
ENSG00000171763.20,SPATA5L1
ENSG00000171766.17,GATM
ENSG00000171772.17,SYCE1
ENSG00000171773.3,NXNL1
ENSG00000171777.16,RASGRP4
ENSG00000171786.6,NHLH1
ENSG00000171790.15,SLFNL1
ENSG00000171791.14,BCL2
ENSG00000171792.11,RHNO1
ENSG00000171793.16,CTPS1
ENSG00000171794.4,UTF1
ENSG00000171798.18,KNDC1
ENSG00000171804.11,WDR87
ENSG00000171806.12,METTL18
ENSG00000171811.14,CFAP46
ENSG00000171812.13,COL8A2
ENSG00000171813.14,PWWP2B
ENSG00000171815.6,PCDHB1
ENSG00000171817.17,ZNF540
ENSG00000171819.5,ANGPTL7
ENSG00000171823.7,FBXL14
ENSG00000171824.14,EXOSC10
ENSG00000171827.11,ZNF570
ENSG00000171840.12,NINJ2
ENSG00000171843.17,MLLT3
ENSG00000171847.11,FAM90A1
ENSG00000171848.16,RRM2
ENSG00000171853.16,TRAPPC12
ENSG00000171855.7,IFNB1
ENSG00000171858.18,RPS21
ENSG00000171860.5,C3AR1
ENSG00000171861.11,MRM3
ENSG00000171862.11,PTEN
ENSG00000171863.15,RPS7
ENSG00000171864.5,PRND
ENSG00000171865.10,RNASEH1
ENSG00000171867.17,PRNP
ENSG00000171872.5,KLF17
ENSG00000171873.8,ADRA1D
ENSG00000171877.21,FRMD5
ENSG00000171885.18,AQP4
ENSG00000171903.16,CYP4F11
ENSG00000171914.16,TLN2
ENSG00000171916.17,LGALS9C
ENSG00000171928.14,TVP23B
ENSG00000171931.13,FBXW10
ENSG00000171936.3,OR10H3
ENSG00000171940.13,ZNF217
ENSG00000171942.4,OR10H2
ENSG00000171943.12,SRGAP2C
ENSG00000171944.2,OR52A5
ENSG00000171951.5,SCG2
ENSG00000171953.16,ATPAF2
ENSG00000171954.13,CYP4F22
ENSG00000171956.7,FOXB1
ENSG00000171960.12,PPIH
ENSG00000171962.18,DRC3
ENSG00000171970.13,ZNF57
ENSG00000171984.15,SHLD1
ENSG00000171988.19,JMJD1C
ENSG00000171989.6,LDHAL6B
ENSG00000171992.13,SYNPO
ENSG00000172000.7,ZNF556
ENSG00000172005.11,MAL
ENSG00000172006.12,ZNF554
ENSG00000172007.7,RAB33B
ENSG00000172009.15,THOP1
ENSG00000172014.12,ANKRD20A4P
ENSG00000172016.16,REG3A
ENSG00000172020.13,GAP43
ENSG00000172023.8,REG1B
ENSG00000172031.7,EPHX4
ENSG00000172037.14,LAMB2
ENSG00000172046.19,USP19
ENSG00000172053.18,QARS1
ENSG00000172057.10,ORMDL3
ENSG00000172058.16,SERF1A
ENSG00000172059.11,KLF11
ENSG00000172061.9,LRRC15
ENSG00000172062.17,SMN1
ENSG00000172071.14,EIF2AK3
ENSG00000172073.4,TEX37
ENSG00000172081.14,MOB3A
ENSG00000172086.9,KRCC1
ENSG00000172113.9,NME6
ENSG00000172115.9,CYCS
ENSG00000172116.23,CD8B
ENSG00000172123.13,SLFN12
ENSG00000172137.19,CALB2
ENSG00000172139.15,SLC9C1
ENSG00000172146.3,OR1A1
ENSG00000172150.4,OR1A2
ENSG00000172154.10,OR8I2
ENSG00000172155.10,LCE1D
ENSG00000172156.4,CCL11
ENSG00000172159.16,FRMD3
ENSG00000172164.15,SNTB1
ENSG00000172167.8,MTBP
ENSG00000172171.11,TEFM
ENSG00000172172.8,MRPL13
ENSG00000172175.15,MALT1
ENSG00000172179.12,PRL
ENSG00000172183.15,ISG20
ENSG00000172188.6,OR4C11
ENSG00000172197.11,MBOAT1
ENSG00000172199.1,OR8U1
ENSG00000172201.12,ID4
ENSG00000172208.6,OR4X2
ENSG00000172209.6,GPR22
ENSG00000172215.6,CXCR6
ENSG00000172216.6,CEBPB
ENSG00000172232.10,AZU1
ENSG00000172236.18,TPSAB1
ENSG00000172238.6,ATOH1
ENSG00000172239.14,PAIP1
ENSG00000172243.18,CLEC7A
ENSG00000172244.9,C5orf34
ENSG00000172247.4,C1QTNF4
ENSG00000172260.15,NEGR1
ENSG00000172262.11,ZNF131
ENSG00000172264.17,MACROD2
ENSG00000172269.19,DPAGT1
ENSG00000172270.21,BSG
ENSG00000172273.13,HINFP
ENSG00000172288.7,CDY1
ENSG00000172289.3,OR10V1
ENSG00000172292.15,CERS6
ENSG00000172296.13,SPTLC3
ENSG00000172301.11,COPRS
ENSG00000172315.6,TP53RK
ENSG00000172318.5,B3GALT1
ENSG00000172320.3,OR5A1
ENSG00000172322.14,CLEC12A
ENSG00000172324.5,OR5A2
ENSG00000172331.12,BPGM
ENSG00000172336.5,POP7
ENSG00000172339.10,ALG14
ENSG00000172340.15,SUCLG2
ENSG00000172345.14,STARD5
ENSG00000172346.15,CSDC2
ENSG00000172348.15,RCAN2
ENSG00000172349.17,IL16
ENSG00000172350.10,ABCG4
ENSG00000172352.5,CDY1B
ENSG00000172354.10,GNB2
ENSG00000172361.6,CFAP53
ENSG00000172362.3,OR5B12
ENSG00000172365.3,OR5B2
ENSG00000172366.20,MCRIP2
ENSG00000172367.16,PDZD3
ENSG00000172375.14,C2CD2L
ENSG00000172377.3,OR9I1
ENSG00000172379.21,ARNT2
ENSG00000172380.6,GNG12
ENSG00000172382.10,PRSS27
ENSG00000172399.6,MYOZ2
ENSG00000172403.11,SYNPO2
ENSG00000172404.5,DNAJB7
ENSG00000172409.6,CLP1
ENSG00000172410.4,INSL5
ENSG00000172421.10,EFCAB3
ENSG00000172425.12,TTC36
ENSG00000172426.16,RSPH9
ENSG00000172428.11,COPS9
ENSG00000172432.19,GTPBP2
ENSG00000172456.18,FGGY
ENSG00000172457.7,OR9G4
ENSG00000172458.4,IL17D
ENSG00000172459.4,OR5AR1
ENSG00000172461.11,FUT9
ENSG00000172464.3,OR5AP2
ENSG00000172465.14,TCEAL1
ENSG00000172466.16,ZNF24
ENSG00000172468.14,HSFY1
ENSG00000172469.16,MANEA
ENSG00000172476.4,RAB40A
ENSG00000172478.18,MAB21L4
ENSG00000172482.5,AGXT
ENSG00000172487.4,OR8J1
ENSG00000172489.7,OR5T3
ENSG00000172493.22,AFF1
ENSG00000172497.9,ACOT12
ENSG00000172500.13,FIBP
ENSG00000172508.10,CARNS1
ENSG00000172519.9,OR10H5
ENSG00000172530.20,BANP
ENSG00000172531.16,PPP1CA
ENSG00000172534.14,HCFC1
ENSG00000172538.7,FAM170B
ENSG00000172543.8,CTSW
ENSG00000172548.14,NIPAL4
ENSG00000172551.11,MUCL1
ENSG00000172554.12,SNTG2
ENSG00000172568.5,FNDC9
ENSG00000172572.7,PDE3A
ENSG00000172575.12,RASGRP1
ENSG00000172578.12,KLHL6
ENSG00000172586.8,CHCHD1
ENSG00000172590.18,MRPL52
ENSG00000172594.13,SMPDL3A
ENSG00000172602.11,RND1
ENSG00000172613.8,RAD9A
ENSG00000172638.13,EFEMP2
ENSG00000172640.3,OR10AD1
ENSG00000172650.14,AGAP5
ENSG00000172661.19,WASHC2C
ENSG00000172663.9,TMEM134
ENSG00000172667.11,ZMAT3
ENSG00000172671.20,ZFAND4
ENSG00000172673.11,THEMIS
ENSG00000172680.1,MOS
ENSG00000172687.13,ZNF738
ENSG00000172689.2,MS4A10
ENSG00000172716.16,SLFN11
ENSG00000172717.16,FAM71D
ENSG00000172724.12,CCL19
ENSG00000172725.14,CORO1B
ENSG00000172728.16,FUT10
ENSG00000172731.14,LRRC20
ENSG00000172732.12,MUS81
ENSG00000172733.11,PURG
ENSG00000172738.12,TMEM217
ENSG00000172742.6,OR4D9
ENSG00000172748.14,ZNF596
ENSG00000172752.14,COL6A5
ENSG00000172757.13,CFL1
ENSG00000172765.17,TMCC1
ENSG00000172766.19,NAA16
ENSG00000172769.4,OR5B3
ENSG00000172771.12,EFCAB12
ENSG00000172772.3,OR10W1
ENSG00000172775.17,PSME3IP1
ENSG00000172780.17,RAB43
ENSG00000172782.12,FADS6
ENSG00000172785.18,CBWD1
ENSG00000172789.3,HOXC5
ENSG00000172794.20,RAB37
ENSG00000172795.17,DCP2
ENSG00000172803.18,SNX32
ENSG00000172809.13,RPL38
ENSG00000172817.4,CYP7B1
ENSG00000172818.10,OVOL1
ENSG00000172819.17,RARG
ENSG00000172824.16,CES4A
ENSG00000172828.13,CES3
ENSG00000172830.13,SSH3
ENSG00000172831.14,CES2
ENSG00000172840.7,PDP2
ENSG00000172845.17,SP3
ENSG00000172867.4,KRT2
ENSG00000172869.14,DMXL1
ENSG00000172878.14,METAP1D
ENSG00000172888.12,ZNF621
ENSG00000172889.16,EGFL7
ENSG00000172890.13,NADSYN1
ENSG00000172893.16,DHCR7
ENSG00000172901.20,LVRN
ENSG00000172915.18,NBEA
ENSG00000172922.11,RNASEH2C
ENSG00000172927.8,MYEOV
ENSG00000172932.16,ANKRD13D
ENSG00000172935.9,MRGPRF
ENSG00000172936.16,MYD88
ENSG00000172938.3,MRGPRD
ENSG00000172939.9,OXSR1
ENSG00000172940.13,SLC22A13
ENSG00000172943.20,PHF8
ENSG00000172954.14,LCLAT1
ENSG00000172955.17,ADH6
ENSG00000172967.7,XKR3
ENSG00000172969.7,FRG2C
ENSG00000172977.13,KAT5
ENSG00000172985.11,SH3RF3
ENSG00000172986.13,GXYLT2
ENSG00000172987.13,HPSE2
ENSG00000172992.12,DCAKD
ENSG00000172995.16,ARPP21
ENSG00000173011.12,TADA2B
ENSG00000173013.6,CCDC96
ENSG00000173020.11,GRK2
ENSG00000173039.19,RELA
ENSG00000173040.13,EVC2
ENSG00000173041.12,ZNF680
ENSG00000173064.13,HECTD4
ENSG00000173065.13,FAM222B
ENSG00000173068.18,BNC2
ENSG00000173080.6,RXFP4
ENSG00000173083.15,HPSE
ENSG00000173085.15,COQ2
ENSG00000173093.13,CCDC63
ENSG00000173110.8,HSPA6
ENSG00000173113.7,TRMT112
ENSG00000173114.13,LRRN3
ENSG00000173120.15,KDM2A
ENSG00000173124.14,ACSM6
ENSG00000173137.12,ADCK5
ENSG00000173141.5,MRPL57
ENSG00000173145.11,NOC3L
ENSG00000173153.17,ESRRA
ENSG00000173156.7,RHOD
ENSG00000173157.17,ADAMTS20
ENSG00000173163.10,COMMD1
ENSG00000173166.18,RAPH1
ENSG00000173171.14,MTX1
ENSG00000173175.15,ADCY5
ENSG00000173193.15,PARP14
ENSG00000173198.6,CYSLTR1
ENSG00000173200.13,PARP15
ENSG00000173207.13,CKS1B
ENSG00000173208.4,ABCD2
ENSG00000173210.20,ABLIM3
ENSG00000173212.4,MAB21L3
ENSG00000173213.9,TUBB8B
ENSG00000173214.7,MFSD4B
ENSG00000173218.15,VANGL1
ENSG00000173221.14,GLRX
ENSG00000173226.17,IQCB1
ENSG00000173227.14,SYT12
ENSG00000173230.15,GOLGB1
ENSG00000173237.4,C11orf86
ENSG00000173239.14,LIPM
ENSG00000173250.2,GPR151
ENSG00000173253.15,DMRT2
ENSG00000173258.13,ZNF483
ENSG00000173261.9,PLAC8L1
ENSG00000173262.12,SLC2A14
ENSG00000173264.15,GPR137
ENSG00000173267.14,SNCG
ENSG00000173269.14,MMRN2
ENSG00000173272.16,MZT2A
ENSG00000173273.16,TNKS
ENSG00000173275.13,ZNF449
ENSG00000173276.14,ZBTB21
ENSG00000173281.5,PPP1R3B
ENSG00000173285.4,OR10K1
ENSG00000173302.5,GPR148
ENSG00000173320.12,STOX2
ENSG00000173327.8,MAP3K11
ENSG00000173334.4,TRIB1
ENSG00000173335.5,CST9
ENSG00000173338.13,KCNK7
ENSG00000173349.6,SFT2D3
ENSG00000173366.11,AC097637.1
ENSG00000173369.17,C1QB
ENSG00000173372.17,C1QA
ENSG00000173376.14,NDNF
ENSG00000173389.16,IQCF1
ENSG00000173391.9,OLR1
ENSG00000173401.10,GLIPR1L1
ENSG00000173402.12,DAG1
ENSG00000173404.5,INSM1
ENSG00000173406.16,DAB1
ENSG00000173409.14,ARV1
ENSG00000173418.12,NAA20
ENSG00000173421.17,IHO1
ENSG00000173431.2,RNASE8
ENSG00000173432.12,SAA1
ENSG00000173436.15,MICOS10
ENSG00000173442.13,EHBP1L1
ENSG00000173451.7,THAP2
ENSG00000173452.14,TMEM196
ENSG00000173456.5,RNF26
ENSG00000173457.11,PPP1R14B
ENSG00000173464.14,RNASE11
ENSG00000173465.8,ZNRD2
ENSG00000173467.9,AGR3
ENSG00000173473.11,SMARCC1
ENSG00000173480.11,ZNF417
ENSG00000173482.17,PTPRM
ENSG00000173486.14,FKBP2
ENSG00000173511.10,VEGFB
ENSG00000173517.10,PEAK1
ENSG00000173530.6,TNFRSF10D
ENSG00000173531.15,MST1
ENSG00000173535.15,TNFRSF10C
ENSG00000173540.14,GMPPB
ENSG00000173542.9,MOB1B
ENSG00000173545.5,ZNF622
ENSG00000173546.7,CSPG4
ENSG00000173548.9,SNX33
ENSG00000173557.15,FAM166C
ENSG00000173559.14,NABP1
ENSG00000173567.15,ADGRF3
ENSG00000173572.11,NLRP13
ENSG00000173575.22,CHD2
ENSG00000173578.8,XCR1
ENSG00000173581.8,CCDC106
ENSG00000173585.16,CCR9
ENSG00000173588.15,CEP83
ENSG00000173597.9,SULT1B1
ENSG00000173598.14,NUDT4
ENSG00000173599.15,PC
ENSG00000173610.12,UGT2A1
ENSG00000173611.18,SCAI
ENSG00000173612.10,GPRC6A
ENSG00000173614.14,NMNAT1
ENSG00000173621.9,LRFN4
ENSG00000173626.10,TRAPPC3L
ENSG00000173627.8,APOBEC4
ENSG00000173638.19,SLC19A1
ENSG00000173641.18,HSPB7
ENSG00000173653.8,RCE1
ENSG00000173660.12,UQCRH
ENSG00000173662.21,TAS1R1
ENSG00000173673.8,HES3
ENSG00000173674.11,EIF1AX
ENSG00000173678.14,SPDYE2B
ENSG00000173679.2,OR1L1
ENSG00000173681.16,BCLAF3
ENSG00000173692.14,PSMD1
ENSG00000173698.18,ADGRG2
ENSG00000173699.16,SPATA3
ENSG00000173702.7,MUC13
ENSG00000173705.9,SUSD5
ENSG00000173706.14,HEG1
ENSG00000173714.8,WFIKKN2
ENSG00000173715.18,C11orf80
ENSG00000173726.11,TOMM20
ENSG00000173728.11,C1orf100
ENSG00000173744.18,AGFG1
ENSG00000173757.10,STAT5B
ENSG00000173762.8,CD7
ENSG00000173769.4,TOPAZ1
ENSG00000173786.17,CNP
ENSG00000173801.17,JUP
ENSG00000173805.16,HAP1
ENSG00000173809.18,TDRD12
ENSG00000173812.11,EIF1
ENSG00000173818.17,ENDOV
ENSG00000173821.19,RNF213
ENSG00000173825.7,TIGD3
ENSG00000173826.15,KCNH6
ENSG00000173838.12,MARCHF10
ENSG00000173846.13,PLK3
ENSG00000173848.19,NET1
ENSG00000173852.15,DPY19L1
ENSG00000173867.10,AC013489.1
ENSG00000173868.12,PHOSPHO1
ENSG00000173875.14,ZNF791
ENSG00000173889.16,PHC3
ENSG00000173890.17,GPR160
ENSG00000173894.11,CBX2
ENSG00000173898.14,SPTBN2
ENSG00000173905.9,GOLIM4
ENSG00000173908.9,KRT28
ENSG00000173914.12,RBM4B
ENSG00000173915.16,ATP5MD
ENSG00000173917.10,HOXB2
ENSG00000173918.15,C1QTNF1
ENSG00000173926.6,MARCHF3
ENSG00000173928.4,SWSAP1
ENSG00000173930.9,SLCO4C1
ENSG00000173933.21,RBM4
ENSG00000173947.14,PIFO
ENSG00000173950.16,XXYLT1
ENSG00000173960.14,UBXN2A
ENSG00000173976.16,RAX2
ENSG00000173988.13,LRRC63
ENSG00000173991.6,TCAP
ENSG00000173992.9,CCS
ENSG00000174004.6,NRROS
ENSG00000174007.9,CEP19
ENSG00000174010.9,KLHL15
ENSG00000174013.8,FBXO45
ENSG00000174015.10,CBY2
ENSG00000174016.11,TENT5D
ENSG00000174021.11,GNG5
ENSG00000174032.17,SLC25A30
ENSG00000174038.13,C9orf131
ENSG00000174059.17,CD34
ENSG00000174080.12,CTSF
ENSG00000174099.12,MSRB3
ENSG00000174106.3,LEMD3
ENSG00000174109.5,C16orf91
ENSG00000174123.11,TLR10
ENSG00000174125.8,TLR1
ENSG00000174130.12,TLR6
ENSG00000174132.9,FAM174A
ENSG00000174136.13,RGMB
ENSG00000174137.13,FAM53A
ENSG00000174145.8,NWD2
ENSG00000174151.15,CYB561D1
ENSG00000174156.15,GSTA3
ENSG00000174165.8,ZDHHC24
ENSG00000174173.7,TRMT10C
ENSG00000174175.17,SELP
ENSG00000174177.13,CTU2
ENSG00000174197.16,MGA
ENSG00000174206.13,C12orf66
ENSG00000174225.15,ARL13A
ENSG00000174226.9,SNX31
ENSG00000174227.16,PIGG
ENSG00000174231.17,PRPF8
ENSG00000174233.11,ADCY6
ENSG00000174236.4,REP15
ENSG00000174238.15,PITPNA
ENSG00000174243.10,DDX23
ENSG00000174255.8,ZNF80
ENSG00000174276.7,ZNHIT2
ENSG00000174279.4,EVX2
ENSG00000174282.12,ZBTB4
ENSG00000174292.12,TNK1
ENSG00000174306.21,ZHX3
ENSG00000174307.7,PHLDA3
ENSG00000174326.14,SLC16A11
ENSG00000174327.7,SLC16A13
ENSG00000174332.5,GLIS1
ENSG00000174339.2,OR2Y1
ENSG00000174343.6,CHRNA9
ENSG00000174348.14,PODN
ENSG00000174358.16,SLC6A19
ENSG00000174370.11,C11orf45
ENSG00000174371.17,EXO1
ENSG00000174373.16,RALGAPA1
ENSG00000174405.14,LIG4
ENSG00000174417.3,TRHR
ENSG00000174428.18,GTF2IRD2B
ENSG00000174429.4,ABRA
ENSG00000174437.17,ATP2A2
ENSG00000174442.12,ZWILCH
ENSG00000174444.15,RPL4
ENSG00000174446.13,SNAPC5
ENSG00000174448.8,STARD6
ENSG00000174450.12,GOLGA6L2
ENSG00000174453.10,VWC2L
ENSG00000174456.15,C12orf76
ENSG00000174460.4,ZCCHC12
ENSG00000174469.23,CNTNAP2
ENSG00000174473.16,GALNTL6
ENSG00000174482.10,LINGO2
ENSG00000174483.20,BBS1
ENSG00000174485.16,DENND4A
ENSG00000174498.14,IGDCC3
ENSG00000174500.13,GCSAM
ENSG00000174501.14,ANKRD36C
ENSG00000174502.19,SLC26A9
ENSG00000174514.13,MFSD4A
ENSG00000174516.15,PELI3
ENSG00000174521.7,TTC9B
ENSG00000174527.10,MYO1H
ENSG00000174529.7,TMEM81
ENSG00000174547.13,MRPL11
ENSG00000174562.13,KLK15
ENSG00000174564.13,IL20RB
ENSG00000174567.8,GOLT1A
ENSG00000174574.16,AKIRIN1
ENSG00000174576.10,NPAS4
ENSG00000174579.4,MSL2
ENSG00000174586.11,ZNF497
ENSG00000174599.5,TRAM1L1
ENSG00000174600.14,CMKLR1
ENSG00000174606.14,ANGEL2
ENSG00000174607.11,UGT8
ENSG00000174611.12,KY
ENSG00000174628.16,IQCK
ENSG00000174640.15,SLCO2A1
ENSG00000174652.19,ZNF266
ENSG00000174667.4,OR7D4
ENSG00000174669.12,SLC29A2
ENSG00000174672.16,BRSK2
ENSG00000174684.7,B4GAT1
ENSG00000174695.10,TMEM167A
ENSG00000174697.5,LEP
ENSG00000174705.13,SH3PXD2B
ENSG00000174718.12,RESF1
ENSG00000174720.16,LARP7
ENSG00000174721.10,FGFBP3
ENSG00000174738.13,NR1D2
ENSG00000174740.8,PABPC5
ENSG00000174744.14,BRMS1
ENSG00000174748.22,RPL15
ENSG00000174749.6,FAM241A
ENSG00000174775.17,HRAS
ENSG00000174776.11,WDR49
ENSG00000174780.17,SRP72
ENSG00000174788.10,PCP2
ENSG00000174791.11,RIN1
ENSG00000174792.11,ODAPH
ENSG00000174796.12,THAP6
ENSG00000174799.11,CEP135
ENSG00000174804.4,FZD4
ENSG00000174807.4,CD248
ENSG00000174808.12,BTC
ENSG00000174827.14,PDZK1
ENSG00000174837.15,ADGRE1
ENSG00000174839.13,DENND6A
ENSG00000174840.9,PDE12
ENSG00000174842.17,GLMN
ENSG00000174844.14,DNAH12
ENSG00000174851.16,YIF1A
ENSG00000174871.11,CNIH2
ENSG00000174876.16,AMY1B
ENSG00000174885.13,NLRP6
ENSG00000174886.14,NDUFA11
ENSG00000174891.13,RSRC1
ENSG00000174898.16,CATSPERD
ENSG00000174903.16,RAB1B
ENSG00000174914.3,OR9G1
ENSG00000174915.12,PTDSS2
ENSG00000174917.9,MICOS13
ENSG00000174928.16,C3orf33
ENSG00000174937.5,OR5M3
ENSG00000174938.14,SEZ6L2
ENSG00000174939.11,ASPHD1
ENSG00000174943.11,KCTD13
ENSG00000174944.9,P2RY14
ENSG00000174945.13,AMZ1
ENSG00000174946.7,GPR171
ENSG00000174948.6,GPR149
ENSG00000174950.11,CD164L2
ENSG00000174951.11,FUT1
ENSG00000174953.14,DHX36
ENSG00000174957.1,OR5J2
ENSG00000174963.18,ZIC4
ENSG00000174970.5,OR10AG1
ENSG00000174982.4,OR4S2
ENSG00000174989.13,FBXW8
ENSG00000174990.8,CA5A
ENSG00000174992.8,ZG16
ENSG00000174996.12,KLC2
ENSG00000175003.15,SLC22A1
ENSG00000175018.13,TEX36
ENSG00000175029.17,CTBP2
ENSG00000175040.6,CHST2
ENSG00000175048.17,ZDHHC14
ENSG00000175054.16,ATR
ENSG00000175063.17,UBE2C
ENSG00000175065.12,DSG4
ENSG00000175066.16,GK5
ENSG00000175073.8,VCPIP1
ENSG00000175077.6,RTP1
ENSG00000175084.12,DES
ENSG00000175087.10,PDIK1L
ENSG00000175093.5,SPSB4
ENSG00000175097.8,RAG2
ENSG00000175104.15,TRAF6
ENSG00000175105.8,ZNF654
ENSG00000175106.17,TVP23C
ENSG00000175110.12,MRPS22
ENSG00000175115.13,PACS1
ENSG00000175121.11,WFDC5
ENSG00000175130.7,MARCKSL1
ENSG00000175137.11,SH3BP5L
ENSG00000175143.5,OR2T1
ENSG00000175155.11,YPEL2
ENSG00000175161.14,CADM2
ENSG00000175164.15,ABO
ENSG00000175166.17,PSMD2
ENSG00000175175.6,PPM1E
ENSG00000175182.15,FAM131A
ENSG00000175183.10,CSRP2
ENSG00000175189.4,INHBC
ENSG00000175193.14,PARL
ENSG00000175197.12,DDIT3
ENSG00000175198.17,PCCA
ENSG00000175202.6,HIGD2B
ENSG00000175203.17,DCTN2
ENSG00000175206.10,NPPA
ENSG00000175213.3,ZNF408
ENSG00000175215.11,CTDSP2
ENSG00000175216.15,CKAP5
ENSG00000175220.12,ARHGAP1
ENSG00000175221.15,MED16
ENSG00000175224.16,ATG13
ENSG00000175229.7,GAL3ST3
ENSG00000175262.14,C1orf127
ENSG00000175264.8,CHST1
ENSG00000175265.17,GOLGA8A
ENSG00000175267.15,VWA3A
ENSG00000175274.19,TP53I11
ENSG00000175279.22,CENPS
ENSG00000175283.8,DOLK
ENSG00000175287.19,PHYHD1
ENSG00000175294.6,CATSPER1
ENSG00000175305.17,CCNE2
ENSG00000175309.15,PHYKPL
ENSG00000175311.7,ANKS4B
ENSG00000175315.3,CST6
ENSG00000175318.12,GRAMD2A
ENSG00000175322.12,ZNF519
ENSG00000175324.10,LSM1
ENSG00000175325.2,PROP1
ENSG00000175329.13,ISX
ENSG00000175334.8,BANF1
ENSG00000175336.10,APOF
ENSG00000175344.19,CHRNA7
ENSG00000175348.11,TMEM9B
ENSG00000175352.11,NRIP3
ENSG00000175354.20,PTPN2
ENSG00000175356.14,SCUBE2
ENSG00000175376.9,EIF1AD
ENSG00000175387.16,SMAD2
ENSG00000175390.15,EIF3F
ENSG00000175395.16,ZNF25
ENSG00000175398.2,OR10P1
ENSG00000175414.7,ARL10
ENSG00000175416.16,CLTB
ENSG00000175426.11,PCSK1
ENSG00000175445.17,LPL
ENSG00000175449.14,RFESD
ENSG00000175455.16,CCDC14
ENSG00000175463.12,TBC1D10C
ENSG00000175467.15,SART1
ENSG00000175470.20,PPP2R2D
ENSG00000175471.19,MCTP1
ENSG00000175482.9,POLD4
ENSG00000175485.2,OR52W1
ENSG00000175489.10,LRRC25
ENSG00000175497.17,DPP10
ENSG00000175505.11,CLCF1
ENSG00000175513.9,TSGA10IP
ENSG00000175514.2,GPR152
ENSG00000175518.8,UBQLNL
ENSG00000175520.9,UBQLN3
ENSG00000175535.6,PNLIP
ENSG00000175536.7,LIPT2
ENSG00000175538.11,KCNE3
ENSG00000175544.14,CABP4
ENSG00000175548.9,ALG10B
ENSG00000175550.8,DRAP1
ENSG00000175556.17,LONRF3
ENSG00000175564.13,UCP3
ENSG00000175567.11,UCP2
ENSG00000175573.7,C11orf68
ENSG00000175575.13,PAAF1
ENSG00000175581.14,MRPL48
ENSG00000175582.20,RAB6A
ENSG00000175591.12,P2RY2
ENSG00000175592.9,FOSL1
ENSG00000175595.15,ERCC4
ENSG00000175600.16,SUGCT
ENSG00000175602.4,CCDC85B
ENSG00000175606.11,TMEM70
ENSG00000175619.3,OR4B1
ENSG00000175634.15,RPS6KB2
ENSG00000175643.10,RMI2
ENSG00000175646.4,PRM1
ENSG00000175662.18,TOM1L2
ENSG00000175664.10,TEX26
ENSG00000175691.9,ZNF77
ENSG00000175697.11,GPR156
ENSG00000175699.15,CCDC197
ENSG00000175701.10,MTLN
ENSG00000175707.9,KDF1
ENSG00000175711.8,B3GNTL1
ENSG00000175718.10,RBMXL3
ENSG00000175727.14,MLXIP
ENSG00000175745.14,NR2F1
ENSG00000175756.13,AURKAIP1
ENSG00000175764.14,TTLL11
ENSG00000175766.13,EIF4E1B
ENSG00000175768.13,TOMM5
ENSG00000175782.11,SLC35E3
ENSG00000175785.13,PRIMA1
ENSG00000175787.17,ZNF169
ENSG00000175792.12,RUVBL1
ENSG00000175793.12,SFN
ENSG00000175806.15,MSRA
ENSG00000175809.6,CBLL2
ENSG00000175820.4,CCDC168
ENSG00000175826.12,CTDNEP1
ENSG00000175832.13,ETV4
ENSG00000175854.14,SWI5
ENSG00000175857.8,GAPT
ENSG00000175866.15,BAIAP2
ENSG00000175868.14,CALCB
ENSG00000175874.10,CREG2
ENSG00000175877.4,TMEM270
ENSG00000175879.9,HOXD8
ENSG00000175893.12,ZDHHC21
ENSG00000175894.18,TSPEAR
ENSG00000175895.4,PLEKHF2
ENSG00000175899.15,A2M
ENSG00000175906.5,ARL4D
ENSG00000175920.18,DOK7
ENSG00000175928.6,LRRN1
ENSG00000175931.13,UBE2O
ENSG00000175938.7,ORAI3
